model,trial,seed,worst_start,max_R,band,actual_weighted_mass,actual_intersections,count_j1,weighted_j1,count_j2,weighted_j2,count_j3,weighted_j3,count_j4,weighted_j4,count_j5,weighted_j5
uniform,2,654489455647505135,103865,177.67231741115694,(n+1)^2<=d<=n^3,53.06666666666651,512,0,0.0,0,0.0,64,51.199999999999946,158,-94.79999999999981,290,96.66666666666637
uniform,2,654489455647505135,103865,177.67231741115694,n^3<d<=n^4,5.2,38,0,0.0,0,0.0,0,0.0,8,-4.8,30,10.0
uniform,2,654489455647505135,103865,177.67231741115694,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,3,6618614526801382215,738247,285.53898407782356,d<=n,374.6666666666845,2286,939,939.0,877,-818.5333333333176,379,303.20000000000215,85,-51.00000000000008,6,1.9999999999999998
uniform,3,6618614526801382215,738247,285.53898407782356,n<d<=n^2,-6.933333333343171,2595,0,0.0,282,-263.20000000000067,769,615.1999999999992,936,-561.6000000000098,608,202.66666666666805
uniform,3,6618614526801382215,738247,285.53898407782356,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,3,6618614526801382215,738247,285.53898407782356,(n+1)^2<=d<=n^3,254.1999999999919,1863,0,0.0,0,0.0,24,19.200000000000006,405,-242.9999999999984,1434,477.9999999999903
uniform,3,6618614526801382215,738247,285.53898407782356,n^3<d<=n^4,34.3333333333333,103,0,0.0,0,0.0,0,0.0,0,0.0,103,34.3333333333333
uniform,3,6618614526801382215,738247,285.53898407782356,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,4,16383558136999202022,575694,98.3389840778236,d<=n,402.46666666668176,2210,959,959.0,836,-780.2666666666531,335,268.00000000000165,76,-45.600000000000065,4,1.3333333333333333
uniform,4,16383558136999202022,575694,98.3389840778236,n<d<=n^2,-12.399999999998613,1952,0,0.0,305,-284.6666666666674,619,495.2000000000049,606,-363.60000000000235,422,140.6666666666663
uniform,4,16383558136999202022,575694,98.3389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,4,16383558136999202022,575694,98.3389840778236,(n+1)^2<=d<=n^3,75.00000000000036,680,0,0.0,0,0.0,35,28.000000000000014,180,-107.99999999999969,465,155.00000000000003
uniform,4,16383558136999202022,575694,98.3389840778236,n^3<d<=n^4,4.0,12,0,0.0,0,0.0,0,0.0,0,0.0,12,4.0
uniform,4,16383558136999202022,575694,98.3389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,5,11972638422273130425,679958,81.47231741115694,d<=n,419.06666666668326,2233,969,969.0,860,-802.6666666666518,353,282.40000000000185,50,-30.00000000000003,1,0.3333333333333333
uniform,5,11972638422273130425,679958,81.47231741115694,n<d<=n^2,-46.46666666666411,1749,0,0.0,305,-284.6666666666674,641,512.8000000000051,581,-348.6000000000018,222,74.00000000000003
uniform,5,11972638422273130425,679958,81.47231741115694,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,5,11972638422273130425,679958,81.47231741115694,(n+1)^2<=d<=n^3,46.266666666669096,997,0,0.0,0,0.0,63,50.39999999999995,338,-202.7999999999988,596,198.66666666666794
uniform,5,11972638422273130425,679958,81.47231741115694,n^3<d<=n^4,33.333333333333336,128,0,0.0,0,0.0,0,0.0,10,-5.999999999999999,118,39.333333333333336
uniform,5,11972638422273130425,679958,81.47231741115694,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,6,9422953212362058280,662698,120.7389840778236,d<=n,420.66666666668186,2243,950,950.0,830,-774.6666666666534,371,296.80000000000206,88,-52.80000000000008,4,1.3333333333333333
uniform,6,9422953212362058280,662698,120.7389840778236,n<d<=n^2,-50.20000000000451,2461,0,0.0,317,-295.86666666666747,691,552.8000000000028,848,-508.80000000000786,605,201.66666666666802
uniform,6,9422953212362058280,662698,120.7389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,6,9422953212362058280,662698,120.7389840778236,(n+1)^2<=d<=n^3,118.60000000000161,822,0,0.0,0,0.0,41,32.80000000000001,187,-112.19999999999965,594,198.00000000000125
uniform,6,9422953212362058280,662698,120.7389840778236,n^3<d<=n^4,2.4,10,0,0.0,0,0.0,0,0.0,1,-0.6,9,3.0
uniform,6,9422953212362058280,662698,120.7389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,7,14313603868592645910,410631,175.9389840778236,d<=n,442.4666666666813,2241,976,976.0,823,-768.1333333333205,353,282.40000000000185,83,-49.800000000000075,6,1.9999999999999998
uniform,7,14313603868592645910,410631,175.9389840778236,n<d<=n^2,-57.200000000000244,2227,0,0.0,356,-332.2666666666676,651,520.8000000000046,699,-419.40000000000447,521,173.66666666666723
uniform,7,14313603868592645910,410631,175.9389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,7,14313603868592645910,410631,175.9389840778236,(n+1)^2<=d<=n^3,135.00000000000267,1259,0,0.0,0,0.0,76,60.79999999999991,343,-205.79999999999876,840,280.00000000000153
uniform,7,14313603868592645910,410631,175.9389840778236,n^3<d<=n^4,26.39999999999996,110,0,0.0,0,0.0,0,0.0,11,-6.599999999999999,99,32.99999999999996
uniform,7,14313603868592645910,410631,175.9389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,8,6063938839846445032,412571,176.60565074449028,d<=n,384.13333333334793,2185,932,932.0,826,-770.9333333333203,337,269.60000000000167,82,-49.200000000000074,8,2.6666666666666665
uniform,8,6063938839846445032,412571,176.60565074449028,n<d<=n^2,7.599999999999824,2150,0,0.0,261,-243.60000000000062,643,514.400000000005,727,-436.2000000000051,519,173.00000000000054
uniform,8,6063938839846445032,412571,176.60565074449028,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,8,6063938839846445032,412571,176.60565074449028,(n+1)^2<=d<=n^3,119.20000000000203,1262,0,0.0,0,0.0,40,32.000000000000014,343,-205.79999999999876,879,293.0000000000008
uniform,8,6063938839846445032,412571,176.60565074449028,n^3<d<=n^4,36.400000000000006,126,0,0.0,0,0.0,0,0.0,6,-3.6,120,40.00000000000001
uniform,8,6063938839846445032,412571,176.60565074449028,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,9,2174959700052425482,539336,94.00565074449027,d<=n,416.0666666666814,2206,950,950.0,825,-769.999999999987,348,278.4000000000018,75,-45.000000000000064,8,2.6666666666666665
uniform,9,2174959700052425482,539336,94.00565074449027,n<d<=n^2,-40.79999999999902,1826,0,0.0,288,-268.8000000000007,560,448.0000000000042,585,-351.0000000000019,393,130.99999999999935
uniform,9,2174959700052425482,539336,94.00565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,9,2174959700052425482,539336,94.00565074449027,(n+1)^2<=d<=n^3,76.33333333333363,670,0,0.0,0,0.0,33,26.400000000000013,174,-104.39999999999972,463,154.33333333333334
uniform,9,2174959700052425482,539336,94.00565074449027,n^3<d<=n^4,13.133333333333342,45,0,0.0,0,0.0,0,0.0,2,-1.2,43,14.333333333333341
uniform,9,2174959700052425482,539336,94.00565074449027,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,10,14048621895664392185,14323,173.5389840778236,d<=n,408.1333333333485,2380,967,967.0,823,-768.1333333333205,369,295.20000000000203,171,-102.59999999999974,50,16.666666666666675
uniform,10,14048621895664392185,14323,173.5389840778236,n<d<=n^2,71.1999999999959,2606,0,0.0,291,-271.6000000000007,545,436.00000000000404,732,-439.2000000000052,1038,345.9999999999978
uniform,10,14048621895664392185,14323,173.5389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,10,14048621895664392185,14323,173.5389840778236,(n+1)^2<=d<=n^3,64.19999999999973,376,0,0.0,0,0.0,27,21.60000000000001,79,-47.40000000000007,270,89.9999999999998
uniform,10,14048621895664392185,14323,173.5389840778236,n^3<d<=n^4,0.7333333333333333,5,0,0.0,0,0.0,0,0.0,1,-0.6,4,1.3333333333333333
uniform,10,14048621895664392185,14323,173.5389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,11,1242139564026159251,387762,174.87231741115693,d<=n,424.13333333334646,2132,934,934.0,797,-743.8666666666552,337,269.60000000000167,61,-36.600000000000044,3,1.0
uniform,11,1242139564026159251,387762,174.87231741115693,n<d<=n^2,-46.79999999999748,1698,0,0.0,290,-270.66666666666737,602,481.6000000000047,564,-338.4000000000014,242,80.6666666666666
uniform,11,1242139564026159251,387762,174.87231741115693,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,11,1242139564026159251,387762,174.87231741115693,(n+1)^2<=d<=n^3,99.13333333333426,1444,0,0.0,0,0.0,59,47.19999999999996,439,-263.39999999999856,946,315.33333333333286
uniform,11,1242139564026159251,387762,174.87231741115693,n^3<d<=n^4,69.13333333333337,227,0,0.0,0,0.0,0,0.0,7,-4.2,220,73.33333333333337
uniform,11,1242139564026159251,387762,174.87231741115693,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,12,8707273500827646467,621174,95.3389840778236,d<=n,404.8666666666814,2182,938,938.0,826,-770.9333333333203,347,277.6000000000018,68,-40.800000000000054,3,1.0
uniform,12,8707273500827646467,621174,95.3389840778236,n<d<=n^2,-37.666666666662834,1544,0,0.0,278,-259.4666666666673,563,450.40000000000424,496,-297.59999999999985,207,69.0000000000001
uniform,12,8707273500827646467,621174,95.3389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,12,8707273500827646467,621174,95.3389840778236,(n+1)^2<=d<=n^3,51.266666666668925,984,0,0.0,0,0.0,69,55.19999999999993,331,-198.59999999999883,584,194.66666666666782
uniform,12,8707273500827646467,621174,95.3389840778236,n^3<d<=n^4,46.26666666666682,206,0,0.0,0,0.0,0,0.0,24,-14.399999999999995,182,60.66666666666682
uniform,12,8707273500827646467,621174,95.3389840778236,d>n^4,1.3333333333333333,4,0,0.0,0,0.0,0,0.0,0,0.0,4,1.3333333333333333
uniform,13,14075945122134914314,350838,101.3389840778236,d<=n,408.7333333333477,2169,937,937.0,819,-764.3999999999874,345,276.00000000000176,67,-40.20000000000005,1,0.3333333333333333
uniform,13,14075945122134914314,350838,101.3389840778236,n<d<=n^2,-31.33333333333455,1958,0,0.0,323,-301.4666666666675,685,548.0000000000031,637,-382.20000000000306,313,104.33333333333293
uniform,13,14075945122134914314,350838,101.3389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,13,14075945122134914314,350838,101.3389840778236,(n+1)^2<=d<=n^3,71.93333333333607,1004,0,0.0,0,0.0,53,42.39999999999998,308,-184.79999999999896,643,214.33333333333505
uniform,13,14075945122134914314,350838,101.3389840778236,n^3<d<=n^4,22.733333333333306,85,0,0.0,0,0.0,0,0.0,6,-3.6,79,26.333333333333307
uniform,13,14075945122134914314,350838,101.3389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,14,16601869682840745810,489901,95.80565074449026,d<=n,404.7333333333467,2140,915,915.0,800,-746.666666666655,349,279.2000000000018,73,-43.80000000000006,3,1.0
uniform,14,16601869682840745810,489901,95.80565074449026,n<d<=n^2,-26.26666666666611,1869,0,0.0,244,-227.7333333333339,523,418.4000000000038,626,-375.6000000000028,476,158.6666666666668
uniform,14,16601869682840745810,489901,95.80565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,14,16601869682840745810,489901,95.80565074449026,(n+1)^2<=d<=n^3,85.53333333333308,594,0,0.0,0,0.0,31,24.80000000000001,136,-81.59999999999994,427,142.333333333333
uniform,14,16601869682840745810,489901,95.80565074449026,n^3<d<=n^4,2.533333333333333,16,0,0.0,0,0.0,0,0.0,3,-1.7999999999999998,13,4.333333333333333
uniform,14,16601869682840745810,489901,95.80565074449026,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,15,6125273720180884520,395275,94.9389840778236,d<=n,422.9333333333473,2285,958,958.0,807,-753.199999999988,364,291.200000000002,134,-80.39999999999995,22,7.33333333333333
uniform,15,6125273720180884520,395275,94.9389840778236,n<d<=n^2,33.20000000000414,2103,0,0.0,294,-274.4000000000007,479,383.2000000000033,556,-333.6000000000012,774,258.0000000000028
uniform,15,6125273720180884520,395275,94.9389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,15,6125273720180884520,395275,94.9389840778236,(n+1)^2<=d<=n^3,9.666666666666622,162,0,0.0,0,0.0,33,26.400000000000013,64,-38.40000000000005,65,21.666666666666657
uniform,15,6125273720180884520,395275,94.9389840778236,n^3<d<=n^4,-0.1333333333333333,8,0,0.0,0,0.0,0,0.0,3,-1.7999999999999998,5,1.6666666666666665
uniform,15,6125273720180884520,395275,94.9389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,16,17650198933150359458,338675,101.5389840778236,d<=n,385.80000000001957,2336,947,947.0,904,-843.7333333333162,407,325.60000000000247,74,-44.40000000000006,4,1.3333333333333333
uniform,16,17650198933150359458,338675,101.5389840778236,n<d<=n^2,-10.600000000010795,2664,0,0.0,306,-285.60000000000076,789,631.1999999999983,942,-565.2000000000099,627,209.00000000000156
uniform,16,17650198933150359458,338675,101.5389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,16,17650198933150359458,338675,101.5389840778236,(n+1)^2<=d<=n^3,95.40000000000086,716,0,0.0,0,0.0,23,18.400000000000006,165,-98.99999999999977,528,176.00000000000063
uniform,16,17650198933150359458,338675,101.5389840778236,n^3<d<=n^4,1.6666666666666665,5,0,0.0,0,0.0,0,0.0,0,0.0,5,1.6666666666666665
uniform,16,17650198933150359458,338675,101.5389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,17,17052203730736473688,15852,100.5389840778236,d<=n,431.40000000001385,2199,955,955.0,810,-755.9999999999878,346,276.8000000000018,79,-47.40000000000007,9,3.0
uniform,17,17052203730736473688,15852,100.5389840778236,n<d<=n^2,-16.799999999998334,2193,0,0.0,310,-289.3333333333341,565,452.00000000000426,663,-397.80000000000365,655,218.33333333333516
uniform,17,17052203730736473688,15852,100.5389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,17,17052203730736473688,15852,100.5389840778236,(n+1)^2<=d<=n^3,56.1999999999998,394,0,0.0,0,0.0,41,32.80000000000001,101,-60.6000000000001,252,83.99999999999989
uniform,17,17052203730736473688,15852,100.5389840778236,n^3<d<=n^4,0.46666666666666656,7,0,0.0,0,0.0,0,0.0,2,-1.2,5,1.6666666666666665
uniform,17,17052203730736473688,15852,100.5389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,18,8057768030829828420,962306,101.40565074449027,d<=n,429.733333333348,2337,949,949.0,808,-754.1333333333213,399,319.2000000000024,155,-92.99999999999983,26,8.666666666666664
uniform,18,8057768030829828420,962306,101.40565074449027,n<d<=n^2,1.2000000000027455,2122,0,0.0,297,-277.2000000000007,515,412.0000000000037,611,-366.60000000000247,699,233.00000000000225
uniform,18,8057768030829828420,962306,101.40565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,18,8057768030829828420,962306,101.40565074449027,(n+1)^2<=d<=n^3,40.26666666666664,384,0,0.0,0,0.0,44,35.2,116,-69.60000000000005,224,74.66666666666669
uniform,18,8057768030829828420,962306,101.40565074449027,n^3<d<=n^4,0.9333333333333336,14,0,0.0,0,0.0,0,0.0,4,-2.4,10,3.3333333333333335
uniform,18,8057768030829828420,962306,101.40565074449027,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,19,17892911531743763324,858649,170.7389840778236,d<=n,411.66666666668283,2305,952,952.0,846,-789.5999999999859,382,305.6000000000022,105,-63.00000000000011,20,6.666666666666664
uniform,19,17892911531743763324,858649,170.7389840778236,n<d<=n^2,-68.0666666666678,1997,0,0.0,286,-266.933333333334,614,491.2000000000048,705,-423.0000000000046,392,130.666666666666
uniform,19,17892911531743763324,858649,170.7389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,19,17892911531743763324,858649,170.7389840778236,(n+1)^2<=d<=n^3,180.3999999999999,1307,0,0.0,0,0.0,37,29.600000000000016,292,-175.19999999999905,978,325.9999999999989
uniform,19,17892911531743763324,858649,170.7389840778236,n^3<d<=n^4,17.46666666666667,58,0,0.0,0,0.0,0,0.0,2,-1.2,56,18.666666666666668
uniform,19,17892911531743763324,858649,170.7389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,20,17808163220771216140,283868,92.80565074449026,d<=n,404.73333333334955,2414,942,942.0,834,-778.3999999999866,411,328.8000000000025,175,-104.99999999999972,52,17.33333333333334
uniform,20,17808163220771216140,283868,92.80565074449026,n<d<=n^2,30.53333333333623,2117,0,0.0,274,-255.733333333334,525,420.0000000000038,614,-368.40000000000254,704,234.66666666666896
uniform,20,17808163220771216140,283868,92.80565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,20,17808163220771216140,283868,92.80565074449026,(n+1)^2<=d<=n^3,26.266666666666723,279,0,0.0,0,0.0,25,20.000000000000007,84,-50.40000000000008,170,56.66666666666679
uniform,20,17808163220771216140,283868,92.80565074449026,n^3<d<=n^4,1.9999999999999998,6,0,0.0,0,0.0,0,0.0,0,0.0,6,1.9999999999999998
uniform,20,17808163220771216140,283868,92.80565074449026,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,21,5053919419842168106,204702,162.27231741115693,d<=n,410.73333333334665,2146,936,936.0,802,-748.5333333333216,331,264.8000000000016,72,-43.20000000000006,5,1.6666666666666665
uniform,21,5053919419842168106,204702,162.27231741115693,n<d<=n^2,-56.33333333333303,1883,0,0.0,288,-268.8000000000007,562,449.60000000000423,623,-373.80000000000274,410,136.66666666666617
uniform,21,5053919419842168106,204702,162.27231741115693,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,21,5053919419842168106,204702,162.27231741115693,(n+1)^2<=d<=n^3,134.4000000000028,1197,0,0.0,0,0.0,57,45.599999999999966,312,-187.19999999999894,828,276.00000000000176
uniform,21,5053919419842168106,204702,162.27231741115693,n^3<d<=n^4,44.200000000000095,169,0,0.0,0,0.0,0,0.0,13,-7.799999999999998,156,52.00000000000009
uniform,21,5053919419842168106,204702,162.27231741115693,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,22,5268627978043286199,654668,171.60565074449028,d<=n,393.9333333333505,2451,950,950.0,848,-791.4666666666525,420,336.0000000000026,191,-114.59999999999962,42,14.000000000000007
uniform,22,5268627978043286199,654668,171.60565074449028,n<d<=n^2,29.066666666666436,2451,0,0.0,289,-269.73333333333403,578,462.4000000000044,741,-444.6000000000054,843,281.0000000000015
uniform,22,5268627978043286199,654668,171.60565074449028,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,22,5268627978043286199,654668,171.60565074449028,(n+1)^2<=d<=n^3,114.26666666666837,858,0,0.0,0,0.0,54,43.199999999999974,211,-126.59999999999951,593,197.6666666666679
uniform,22,5268627978043286199,654668,171.60565074449028,n^3<d<=n^4,5.066666666666665,32,0,0.0,0,0.0,0,0.0,6,-3.6,26,8.666666666666664
uniform,22,5268627978043286199,654668,171.60565074449028,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,23,17810266434497161093,645652,102.5389840778236,d<=n,417.0000000000147,2192,939,939.0,824,-769.0666666666538,355,284.0000000000019,66,-39.60000000000005,8,2.6666666666666665
uniform,23,17810266434497161093,645652,102.5389840778236,n<d<=n^2,-57.400000000000546,1905,0,0.0,295,-275.33333333333405,659,527.2000000000043,671,-402.60000000000383,280,93.33333333333309
uniform,23,17810266434497161093,645652,102.5389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,23,17810266434497161093,645652,102.5389840778236,(n+1)^2<=d<=n^3,103.9333333333363,981,0,0.0,0,0.0,30,24.00000000000001,254,-152.39999999999927,697,232.33333333333556
uniform,23,17810266434497161093,645652,102.5389840778236,n^3<d<=n^4,9.733333333333334,32,0,0.0,0,0.0,0,0.0,1,-0.6,31,10.333333333333334
uniform,23,17810266434497161093,645652,102.5389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,24,5457879368817183138,877150,181.00565074449025,d<=n,418.13333333334924,2271,955,955.0,842,-785.8666666666528,377,301.6000000000021,91,-54.60000000000009,6,1.9999999999999998
uniform,24,5457879368817183138,877150,181.00565074449025,n<d<=n^2,-54.80000000000075,2099,0,0.0,295,-275.33333333333405,624,499.20000000000493,720,-432.00000000000495,460,153.33333333333331
uniform,24,5457879368817183138,877150,181.00565074449025,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,24,5457879368817183138,877150,181.00565074449025,(n+1)^2<=d<=n^3,129.40000000000256,1294,0,0.0,0,0.0,79,63.1999999999999,363,-217.79999999999865,852,284.0000000000013
uniform,24,5457879368817183138,877150,181.00565074449025,n^3<d<=n^4,57.66666666666672,243,0,0.0,0,0.0,0,0.0,25,-14.999999999999995,218,72.66666666666671
uniform,24,5457879368817183138,877150,181.00565074449025,d>n^4,1.3333333333333333,4,0,0.0,0,0.0,0,0.0,0,0.0,4,1.3333333333333333
uniform,25,14522195495049473902,190083,69.00565074449027,d<=n,420.53333333334587,2114,943,943.0,791,-738.2666666666555,313,250.4000000000014,61,-36.600000000000044,6,1.9999999999999998
uniform,25,14522195495049473902,190083,69.00565074449027,n<d<=n^2,-40.59999999999695,1676,0,0.0,304,-283.7333333333341,575,460.0000000000044,517,-310.20000000000033,280,93.33333333333309
uniform,25,14522195495049473902,190083,69.00565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,25,14522195495049473902,190083,69.00565074449027,(n+1)^2<=d<=n^3,48.06666666666746,756,0,0.0,0,0.0,41,32.80000000000001,239,-143.39999999999935,476,158.6666666666668
uniform,25,14522195495049473902,190083,69.00565074449027,n^3<d<=n^4,11.733333333333338,38,0,0.0,0,0.0,0,0.0,1,-0.6,37,12.333333333333337
uniform,25,14522195495049473902,190083,69.00565074449027,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,26,15164071724502618051,677986,101.60565074449026,d<=n,411.60000000001565,2212,937,937.0,838,-782.1333333333197,370,296.00000000000205,66,-39.60000000000005,1,0.3333333333333333
uniform,26,15164071724502618051,677986,101.60565074449026,n<d<=n^2,-37.266666666668954,2167,0,0.0,295,-275.33333333333405,665,532.000000000004,746,-447.60000000000554,461,153.66666666666666
uniform,26,15164071724502618051,677986,101.60565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,26,15164071724502618051,677986,101.60565074449026,(n+1)^2<=d<=n^3,92.33333333333516,858,0,0.0,0,0.0,39,31.200000000000017,227,-136.19999999999942,592,197.33333333333456
uniform,26,15164071724502618051,677986,101.60565074449026,n^3<d<=n^4,5.666666666666665,17,0,0.0,0,0.0,0,0.0,0,0.0,17,5.666666666666665
uniform,26,15164071724502618051,677986,101.60565074449026,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,27,1095734666785547918,536500,172.1389840778236,d<=n,423.6666666666801,2129,947,947.0,806,-752.2666666666547,324,259.2000000000015,51,-30.60000000000003,1,0.3333333333333333
uniform,27,1095734666785547918,536500,172.1389840778236,n<d<=n^2,-69.3333333333336,1958,0,0.0,304,-283.7333333333341,594,475.2000000000046,658,-394.80000000000354,402,133.99999999999943
uniform,27,1095734666785547918,536500,172.1389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,27,1095734666785547918,536500,172.1389840778236,(n+1)^2<=d<=n^3,169.9333333333348,1242,0,0.0,0,0.0,59,47.19999999999996,291,-174.59999999999906,892,297.3333333333339
uniform,27,1095734666785547918,536500,172.1389840778236,n^3<d<=n^4,17.599999999999977,92,0,0.0,0,0.0,0,0.0,14,-8.399999999999999,78,25.999999999999975
uniform,27,1095734666785547918,536500,172.1389840778236,d>n^4,1.0,3,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0
uniform,28,8831732822205739675,879909,171.40565074449026,d<=n,409.0666666666835,2292,943,943.0,855,-797.9999999999854,395,316.00000000000233,91,-54.60000000000009,8,2.6666666666666665
uniform,28,8831732822205739675,879909,171.40565074449026,n<d<=n^2,-33.200000000000244,2015,0,0.0,296,-276.2666666666674,643,514.400000000005,675,-405.0000000000039,401,133.6666666666661
uniform,28,8831732822205739675,879909,171.40565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,28,8831732822205739675,879909,171.40565074449026,(n+1)^2<=d<=n^3,117.93333333333561,1345,0,0.0,0,0.0,76,60.79999999999991,392,-235.19999999999848,877,292.33333333333417
uniform,28,8831732822205739675,879909,171.40565074449026,n^3<d<=n^4,48.00000000000013,186,0,0.0,0,0.0,0,0.0,15,-8.999999999999998,171,57.00000000000013
uniform,28,8831732822205739675,879909,171.40565074449026,d>n^4,0.3333333333333333,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333
uniform,29,2060645563191172025,266232,99.07231741115693,d<=n,408.86666666668077,2225,972,972.0,820,-765.3333333333206,322,257.6000000000015,99,-59.4000000000001,12,4.0
uniform,29,2060645563191172025,266232,99.07231741115693,n<d<=n^2,-25.93333333333203,2011,0,0.0,343,-320.13333333333424,645,516.0000000000049,603,-361.8000000000023,420,139.9999999999996
uniform,29,2060645563191172025,266232,99.07231741115693,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,29,2060645563191172025,266232,99.07231741115693,(n+1)^2<=d<=n^3,79.46666666666745,748,0,0.0,0,0.0,46,36.8,205,-122.99999999999955,497,165.666666666667
uniform,29,2060645563191172025,266232,99.07231741115693,n^3<d<=n^4,7.399999999999997,25,0,0.0,0,0.0,0,0.0,1,-0.6,24,7.9999999999999964
uniform,29,2060645563191172025,266232,99.07231741115693,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
uniform,30,10005628822224780695,626593,100.3389840778236,d<=n,385.06666666668434,2293,944,944.0,874,-815.7333333333178,381,304.80000000000217,85,-51.00000000000008,9,3.0
