n,exact_holes,max_depth,K3_r3_ratio,K3_r3_margin,K3_bonf_ratio,K3_bonf_margin,K3_best_r,K3_best_ratio,K3_best_margin,K5_r3_ratio,K5_r3_margin,K5_bonf_ratio,K5_bonf_margin,K5_best_r,K5_best_ratio,K5_best_margin,K7_r3_ratio,K7_r3_margin,K7_bonf_ratio,K7_bonf_margin,K7_best_r,K7_best_ratio,K7_best_margin,K9_r3_ratio,K9_r3_margin,K9_bonf_ratio,K9_bonf_margin,K9_best_r,K9_best_ratio,K9_best_margin,K11_r3_ratio,K11_r3_margin,K11_bonf_ratio,K11_bonf_margin,K11_best_r,K11_best_ratio,K11_best_margin
119161,10189,8,1.03844238747,-4580.83333333,1.43131561501,-51396,3,1.03844238747,-4580.83333333,0.933096119256,7972.33333333,0.933887765292,7878,3,0.933096119256,7972.33333333,0.924206685553,9031.60714286,0.914519012093,10186,2,0.914519012093,10186,0.920537386859,9468.84444444,0.914493836071,10189,2,0.914493836071,10189,0.918614438881,9697.98484848,0.914493836071,10189,2,0.914493836071,10189
119163,10240,8,1.03881518033,-4625.33333333,1.4335993555,-51669,4,1.03850188397,-4588,0.932725202734,8016.66666667,0.933318227973,7946,3,0.932725202734,8016.66666667,0.923827925974,9076.89285714,0.914092461586,10237,2,0.914092461586,10237,0.92014057309,9516.28888889,0.914067285986,10240,2,0.914067285986,10240,0.918208163557,9746.56060606,0.914067285986,10240,2,0.914067285986,10240
119165,10154,8,1.03841732052,-4578,1.43058784039,-51311,3,1.03841732052,-4578,0.93338648093,7938,0.9341585197,7846,3,0.93338648093,7938,0.924487655172,8998.42857143,0.914823983552,10150,2,0.914823983552,10150,0.920824253952,9434.97777778,0.914790416649,10154,2,0.914790416649,10154,0.918904396629,9663.75757576,0.914790416649,10154,2,0.914790416649,10154
119169,10123,8,1.03930412551,-4683.83333333,1.43311599493,-51614,4,1.03926272772,-4678.9,0.933651648779,7906.66666667,0.934622259145,7791,3,0.933651648779,7906.66666667,0.92475511968,8966.85714286,0.915078585874,10120,2,0.915078585874,10120,0.921090029939,9403.62222222,0.915053411542,10123,2,0.915053411542,10123,0.919169287722,9632.51515152,0.915053411542,10123,2,0.915053411542,10123
119171,10296,8,1.03752870525,-4472.33333333,1.43012981346,-51259,3,1.03752870525,-4472.33333333,0.932144565372,8086.4,0.933154878284,7966,3,0.932144565372,8086.4,0.923280112491,9142.78571429,0.913636706917,10292,2,0.913636706917,10292,0.919624367972,9578.44444444,0.913603141704,10296,2,0.913603141704,10296,0.91770852325,9806.75757576,0.913603141704,10296,2,0.913603141704,10296
119173,10148,8,1.03997689633,-4764.16666667,1.43426782912,-51753,4,1.03970110679,-4731.3,0.933577795865,7915.73333333,0.934104201455,7853,3,0.933577795865,7915.73333333,0.924647960768,8979.92857143,0.914863266008,10146,2,0.914863266008,10146,0.920945180536,9421.2,0.914846483683,10148,2,0.914846483683,10148,0.919004686083,9652.45454545,0.914846483683,10148,2,0.914846483683,10148
119174,10226,8,1.03806758745,-4536.66666667,1.43065601557,-51323,3,1.03806758745,-4536.66666667,0.932749313329,8014.53333333,0.933257254099,7954,3,0.932749313329,8014.53333333,0.923897590318,9069.42857143,0.914226257405,10222,2,0.914226257405,10222,0.92023129579,9506.35555556,0.914192693037,10226,2,0.914192693037,10226,0.918309922187,9735.33333333,0.914192693037,10226,2,0.914192693037,10226
119175,10295,8,1.03832179568,-4567,1.43262429201,-51558,4,1.03817914831,-4550,0.932287812041,8069.6,0.933123557793,7970,3,0.932287812041,8069.6,0.923358206719,9133.78571429,0.913639605622,10292,2,0.913639605622,10292,0.919677225369,9572.46666667,0.913614432557,10295,2,0.913614432557,10295,0.917748154929,9802.36363636,0.913614432557,10295,2,0.913614432557,10295
119176,10167,8,1.03909204314,-4658.83333333,1.43182352151,-51463,3,1.03909204314,-4658.83333333,0.933369694122,7940.73333333,0.933644357924,7908,3,0.933369694122,7940.73333333,0.92447634471,9000.60714286,0.914714372021,10164,2,0.914714372021,10164,0.920778978616,9441.24444444,0.914689199168,10167,2,0.914689199168,10167,0.918841321519,9672.16666667,0.914689199168,10167,2,0.914689199168,10167
119177,10227,8,1.03905255768,-4654.16666667,1.43385049129,-51705,4,1.03876335199,-4619.7,0.932813658116,8007.06666667,0.93388825025,7879,3,0.932813658116,8007.06666667,0.923919284522,9067.07142857,0.914194853034,10226,2,0.914194853034,10226,0.920242440516,9505.26666667,0.914186462153,10227,2,0.914186462153,10227,0.918315538309,9734.90909091,0.914186462153,10227,2,0.914186462153,10227
119179,10192,8,1.03882395388,-4627,1.43143506826,-51418,3,1.03882395388,-4627,0.93317111236,7964.6,0.933788670823,7891,3,0.93317111236,7964.6,0.924243305089,9028.60714286,0.91451514109,10188,2,0.91451514109,10188,0.920555541571,9468.11111111,0.91448157813,10192,2,0.91448157813,10192,0.91862291684,9698.43939394,0.91448157813,10192,2,0.91448157813,10192
119181,10154,8,1.03940225371,-4696,1.43354225925,-51670,4,1.03925457917,-4678.4,0.933408848726,7936.4,0.934133796494,7850,3,0.933408848726,7936.4,0.92453135507,8994.42857143,0.914818637199,10152,2,0.914818637199,10152,0.920855766533,9432.48888889,0.914801856001,10154,2,0.914801856001,10154,0.918929522272,9662.06060606,0.914801856001,10154,2,0.914801856001,10154
119184,10156,8,1.03843077371,-4580.33333333,1.43106457243,-51376,3,1.03843077371,-4580.33333333,0.933404931311,7937.06666667,0.933665592697,7906,3,0.933404931311,7937.06666667,0.924517372898,8996.32142857,0.914812390925,10153,2,0.914812390925,10153,0.920841537268,9434.42222222,0.914787219761,10156,2,0.914787219761,10156,0.918915163516,9664.01515152,0.914787219761,10156,2,0.914787219761,10156
119185,10189,9,1.03947224902,-4704.5,1.43453454713,-51790,4,1.0391467047,-4665.7,0.933272363692,7952.93333333,0.934278642447,7833,3,0.933272363692,7952.93333333,0.924279481478,9024.75,0.914611738054,10177,2,0.914611738054,10177,0.920587695133,9464.75555556,0.914511054243,10189,2,0.914511054243,10189,0.918654218486,9695.1969697,0.914511054243,10189,2,0.914511054243,10189
119191,10225,8,1.03869000176,-4611.5,1.43111476538,-51385,3,1.03869000176,-4611.5,0.933003890115,7985.33333333,0.933610759202,7913,3,0.933003890115,7985.33333333,0.924025303924,9055.5,0.914238491161,10222,2,0.914238491161,10222,0.920318554999,9497.31111111,0.914213321476,10225,2,0.914213321476,10225,0.918375980696,9728.84848485,0.914213321476,10225,2,0.914213321476,10225
119193,10199,8,1.03932837219,-4687.66666667,1.43453055129,-51793,4,1.03891671491,-4638.6,0.933120233571,7971.6,0.933788058024,7892,3,0.933120233571,7971.6,0.924186583344,9036.42857143,0.914474843321,10194,2,0.914474843321,10194,0.920501856466,9475.62222222,0.914432894549,10199,2,0.914432894549,10199,0.918570823129,9705.78787879,0.914432894549,10199,2,0.914432894549,10199
119196,10169,8,1.03848842802,-4587.66666667,1.43187690862,-51478,3,1.03848842802,-4587.66666667,0.933302571675,7950.06666667,0.933781334944,7893,3,0.933302571675,7950.06666667,0.924410514734,9009.96428571,0.914711903084,10166,2,0.914711903084,10166,0.920737086629,9447.82222222,0.914686734454,10169,2,0.914686734454,10169,0.918811974573,9677.28787879,0.914686734454,10169,2,0.914686734454,10169
119197,10200,8,1.03911172261,-4662,1.43379447469,-51707,4,1.0388046679,-4625.4,0.933045294764,7980.8,0.934159416764,7848,3,0.933045294764,7980.8,0.924137592149,9042.57142857,0.914444155474,10198,2,0.914444155474,10198,0.92046928847,9479.82222222,0.914427376528,10200,2,0.914427376528,10200,0.918546861943,9708.96969697,0.914427376528,10200,2,0.914427376528,10200
119198,10300,7,1.03850176457,-4589.33333333,1.43181093643,-51471,3,1.03850176457,-4589.33333333,0.932319893511,8067.33333333,0.933002231581,7986,3,0.932319893511,8067.33333333,0.923375392205,9133.5,0.91358915418,10300,2,0.91358915418,10300,0.919678368951,9574.17777778,0.91358915418,10300,2,0.91358915418,10300,0.917740891524,9805.12121212,0.91358915418,10300,2,0.91358915418,10300
119199,10250,8,1.03841615002,-4579.16666667,1.43255396438,-51560,4,1.03836525474,-4573.1,0.932758384438,8015.13333333,0.93317058029,7966,3,0.932758384438,8015.13333333,0.923811381447,9081.60714286,0.91402612438,10248,2,0.91402612438,10248,0.920108390171,9523,0.914009345716,10250,2,0.914009345716,10250,0.918167785117,9754.31818182,0.914009345716,10250,2,0.914009345716,10250
119202,10198,8,1.03881087006,-4626.33333333,1.43250952165,-51556,3,1.03881087006,-4626.33333333,0.9331415021,7969.66666667,0.933835002768,7887,3,0.9331415021,7969.66666667,0.924202194594,9035.25,0.914464522407,10196,2,0.914464522407,10196,0.920517179988,9474.51111111,0.914447744165,10198,2,0.914447744165,10198,0.918585995862,9704.71212121,0.914447744165,10198,2,0.914447744165,10198
119204,10169,8,1.03835301947,-4571.83333333,1.43232609644,-51535,4,1.03831666723,-4567.5,0.933177298301,7965.53333333,0.934045837388,7862,3,0.933177298301,7965.53333333,0.924339188043,9019.07142857,0.914726015906,10165,2,0.914726015906,10165,0.920694868554,9453.48888889,0.914692459985,10169,2,0.914692459985,10169,0.918785011282,9681.15151515,0.914692459985,10169,2,0.914692459985,10169
119205,10226,8,1.03885743048,-4632,1.43224696951,-51526,3,1.03885743048,-4632,0.933013436237,7985.13333333,0.933450778071,7933,3,0.933013436237,7985.13333333,0.924030032297,9056,0.914256952309,10221,2,0.914256952309,10221,0.920322134139,9498,0.91421500776,10226,2,0.91421500776,10226,0.918378957564,9729.63636364,0.91421500776,10226,2,0.91421500776,10226
119206,10141,8,1.03952821167,-4712,1.43449155244,-51794,4,1.03914400282,-4666.2,0.93358611703,7916.93333333,0.934382497525,7822,3,0.93358611703,7916.93333333,0.924673015021,8979.42857143,0.914953945271,10138,2,0.914953945271,10138,0.920991859097,9418.24444444,0.914928778753,10141,2,0.914928778753,10141,0.91906269717,9648.21212121,0.914928778753,10141,2,0.914928778753,10141
119207,10198,8,1.039003582,-4649.5,1.43226488377,-51529,3,1.039003582,-4649.5,0.933033015399,7982.93333333,0.933552559833,7921,3,0.933033015399,7982.93333333,0.924179907939,9038.28571429,0.914468110094,10196,2,0.914468110094,10196,0.92050466835,9476.4,0.914451332556,10198,2,0.914451332556,10198,0.918578606961,9706,0.914451332556,10198,2,0.914451332556,10198
119208,10235,8,1.03845099881,-4583.66666667,1.43273941346,-51586,4,1.03835145292,-4571.8,0.932723754558,8019.86666667,0.933360177169,7944,3,0.932723754558,8019.86666667,0.923850987949,9077.57142857,0.914166834441,10232,2,0.914166834441,10232,0.920183022765,9514.82222222,0.914141668344,10235,2,0.914141668344,10235,0.918260773631,9743.96969697,0.914141668344,10235,2,0.914141668344,10235
119209,10226,8,1.03826472833,-4561.5,1.43103289181,-51383,3,1.03826472833,-4561.5,0.932872518015,8002.2,0.933377513443,7942,3,0.932872518015,8002.2,0.92396427403,9064.14285714,0.914243052119,10223,2,0.914243052119,10223,0.920282305307,9503.06666667,0.914217886233,10226,2,0.914217886233,10226,0.91835271742,9733.09090909,0.914217886233,10226,2,0.914217886233,10226
119212,10244,8,1.03849165073,-4588.66666667,1.4328842734,-51605,4,1.03837197598,-4574.4,0.932770750148,8014.53333333,0.933714726705,7902,3,0.932770750148,8014.53333333,0.923805309628,9083.32142857,0.914110995537,10239,2,0.914110995537,10239,0.920127168406,9521.8,0.914069053451,10244,2,0.914069053451,10244,0.918199586375,9751.59090909,0.914069053451,10244,2,0.914069053451,10244
119213,10213,8,1.03842142496,-4580.33333333,1.43186565224,-51484,3,1.03842142496,-4580.33333333,0.932977108201,7990,0.933329418771,7948,3,0.932977108201,7990,0.924074375877,9051.32142857,0.914363366411,10209,2,0.914363366411,10209,0.920393096577,9490.17777778,0.914329813024,10213,2,0.914329813024,10213,0.918463869992,9720.16666667,0.914329813024,10213,2,0.914329813024,10213
119214,10149,8,1.03925294009,-4679.5,1.43413525257,-51755,4,1.03894425151,-4642.7,0.933511164796,7926.4,0.934294629825,7833,3,0.933511164796,7926.4,0.924590592188,8989.85714286,0.914909322731,10144,2,0.914909322731,10144,0.920917379204,9427.75555556,0.914867381348,10149,2,0.914867381348,10149,0.918992379886,9657.24242424,0.914867381348,10149,2,0.914867381348,10149
119216,10148,8,1.03907193665,-4658,1.4323245202,-51540,3,1.03907193665,-4658,0.933442379099,7934.73333333,0.93422862703,7841,3,0.933442379099,7934.73333333,0.924580772955,8991.17857143,0.914893973963,10146,2,0.914893973963,10146,0.920914977855,9428.2,0.914877197692,10148,2,0.914877197692,10148,0.918993865985,9657.22727273,0.914877197692,10148,2,0.914877197692,10148
119217,10100,8,1.03998171402,-4766.5,1.43432564148,-51779,4,1.03978207806,-4742.7,0.933879675997,7882.66666667,0.934279507117,7835,3,0.933879675997,7882.66666667,0.925021779013,8938.67857143,0.915288926915,10099,2,0.915288926915,10099,0.921341754951,9377.4,0.915280538849,10100,2,0.915280538849,10100,0.919413186191,9607.31818182,0.915280538849,10100,2,0.915280538849,10100
119220,10268,8,1.03809483867,-4541.66666667,1.43074148633,-51353,3,1.03809483867,-4541.66666667,0.932526980932,8044.13333333,0.933098473411,7976,3,0.932526980932,8044.13333333,0.923615404894,9106.57142857,0.913890286865,10266,2,0.913890286865,10266,0.919935133926,9545.33333333,0.913873511156,10268,2,0.913873511156,10268,0.918006435772,9775.27272727,0.913873511156,10268,2,0.913873511156,10268
119221,10225,8,1.03912062472,-4664,1.43332131084,-51661,4,1.0389428037,-4642.8,0.932994466858,7988.46666667,0.933946200753,7875,3,0.932994466858,7988.46666667,0.924014465333,9059.07142857,0.914268459416,10221,2,0.914268459416,10221,0.920319966002,9499.53333333,0.91423490828,10225,2,0.91423490828,10225,0.918383811272,9730.36363636,0.91423490828,10225,2,0.91423490828,10225
119222,10141,8,1.03887006313,-4634.16666667,1.43242857862,-51555,3,1.03887006313,-4634.16666667,0.933553091432,7921.93333333,0.934089345926,7858,3,0.933553091432,7921.93333333,0.924676533813,8980.21428571,0.914956971029,10139,2,0.914956971029,10139,0.9209983616,9418.73333333,0.914940195601,10141,2,0.914940195601,10141,0.919070763328,9648.54545455,0.914940195601,10141,2,0.914940195601,10141
119224,10253,8,1.03854369366,-4595.33333333,1.43303361739,-51628,4,1.03835133866,-4572.4,0.932651144065,8029.6,0.933570422063,7920,3,0.932651144065,8029.6,0.923733296748,9092.82142857,0.914035764611,10249,2,0.914035764611,10249,0.920057110052,9531.11111111,0.914002214319,10253,2,0.914002214319,10253,0.918130552319,9760.8030303,0.914002214319,10253,2,0.914002214319,10253
119225,10254,8,1.03802334522,-4533.33333333,1.42938142168,-51193,3,1.03802334522,-4533.33333333,0.932749003984,8018,0.933285804152,7954,3,0.932749003984,8018,0.923780367253,9087.28571429,0.914028098134,10250,2,0.914028098134,10250,0.920083502248,9528.04444444,0.913994548123,10254,2,0.913994548123,10254,0.918146107754,9759.03030303,0.913994548123,10254,2,0.913994548123,10254
119226,10163,8,1.03973546039,-4737.5,1.43428446815,-51778,4,1.03943854528,-4702.1,0.933494931195,7929.13333333,0.934594803147,7798,3,0.933494931195,7929.13333333,0.9245244925,8998.64285714,0.914808850419,10157,2,0.914808850419,10157,0.920835127312,9438.51111111,0.914758525825,10163,2,0.914758525825,10163,0.918901663202,9669.03030303,0.914758525825,10163,2,0.914758525825,10163
119228,10230,7,1.03860390736,-4602.66666667,1.43224745865,-51536,3,1.03860390736,-4602.66666667,0.932816117019,8010.2,0.933195222599,7965,3,0.932816117019,8010.2,0.923954524105,9066.75,0.91419800718,10230,2,0.91419800718,10230,0.920268728822,9506.2,0.91419800718,10230,2,0.91419800718,10230,0.918337135572,9736.5,0.91419800718,10230,2,0.91419800718,10230
119229,10194,8,1.03902154677,-4652.5,1.43342643149,-51677,4,1.03890077079,-4638.1,0.933141545541,7971.46666667,0.933816437276,7891,3,0.933141545541,7971.46666667,0.924235834283,9033.28571429,0.914517441227,10192,2,0.914517441227,10192,0.920558104339,9471.77777778,0.914500666784,10194,2,0.914500666784,10194,0.918630737844,9701.57575758,0.914500666784,10194,2,0.914500666784,10194
119230,10209,8,1.03840057033,-4578.5,1.4308395538,-51369,3,1.03840057033,-4578.5,0.933058234784,7981.46666667,0.933867315273,7885,3,0.933058234784,7981.46666667,0.924119049616,9047.28571429,0.914400738069,10206,2,0.914400738069,10206,0.920438182038,9486.15555556,0.914375576617,10209,2,0.914375576617,10209,0.918509171222,9716.15151515,0.914375576617,10209,2,0.914375576617,10209
119232,10197,8,1.03882207237,-4628.83333333,1.43259359903,-51579,4,1.03876895464,-4622.5,0.933180130614,7967.06666667,0.934019390768,7867,3,0.933180130614,7967.06666667,0.924232348938,9033.92857143,0.914519592056,10192,2,0.914519592056,10192,0.920547243097,9473.31111111,0.914477657005,10197,2,0.914477657005,10197,0.918616011158,9703.57575758,0.914477657005,10197,2,0.914477657005,10197
119235,10253,8,1.03835003704,-4572.66666667,1.4316350065,-51466,3,1.03835003704,-4572.66666667,0.932616541564,8034.46666667,0.93346752212,7933,3,0.932616541564,8034.46666667,0.923722061475,9095,0.914043695224,10249,2,0.914043695224,10249,0.920053116395,9532.46666667,0.914010148027,10253,2,0.914010148027,10253,0.918130353732,9761.72727273,0.914010148027,10253,2,0.914010148027,10253
119236,10151,8,1.03893678643,-4642.66666667,1.43294810292,-51623,4,1.03889261632,-4637.4,0.933393158666,7941.93333333,0.933937736925,7877,3,0.933393158666,7941.93333333,0.924557180717,8995.5,0.914899862458,10147,2,0.914899862458,10147,0.920896187207,9432.02222222,0.914866315542,10151,2,0.914866315542,10151,0.918977591677,9660.78787879,0.914866315542,10151,2,0.914866315542,10151
119237,10345,8,1.03759739007,-4483,1.4314768067,-51448,3,1.03759739007,-4483,0.931867345427,8123.93333333,0.932495785704,8049,3,0.931867345427,8123.93333333,0.922987411626,9182.75,0.913248404438,10344,2,0.913248404438,10344,0.919305062839,9621.82222222,0.91324001778,10345,2,0.91324001778,10345,0.917375275775,9851.92424242,0.91324001778,10345,2,0.91324001778,10345
119241,10173,8,1.03920351781,-4674.66666667,1.43345829035,-51686,4,1.03905032665,-4656.4,0.933290842356,7954.46666667,0.934343053144,7829,3,0.933290842356,7954.46666667,0.924390819553,9015.71428571,0.914702157815,10171,2,0.914702157815,10171,0.920724322078,9452.91111111,0.914685385061,10173,2,0.914685385061,10173,0.918802842118,9682.03030303,0.914685385061,10173,2,0.914685385061,10173
119243,10220,8,1.03902954471,-4654,1.43238596815,-51559,3,1.03902954471,-4654,0.933077832661,7980,0.933748731582,7900,3,0.933077832661,7980,0.924103361563,9050.14285714,0.914309435355,10218,2,0.914309435355,10218,0.920397097617,9492.08888889,0.914292662882,10220,2,0.914292662882,10220,0.918454777474,9723.6969697,0.914292662882,10220,2,0.914292662882,10220
119245,10202,8,1.039632689,-4726,1.43406432136,-51760,4,1.03938613778,-4696.6,0.933156107174,7970.8,0.933867248103,7886,3,0.933156107174,7970.8,0.924228928437,9035.32142857,0.914470208394,10199,2,0.914470208394,10199,0.920532796623,9476.06666667,0.914445050107,10202,2,0.914445050107,10202,0.918595786368,9707.04545455,0.914445050107,10202,2,0.914445050107,10202
119246,10261,8,1.0378461332,-4513,1.43050500646,-51336,3,1.0378461332,-4513,0.932574677557,8040.2,0.933373027187,7945,3,0.932574677557,8040.2,0.923675487168,9101.39285714,0.913976150143,10258,2,0.913976150143,10258,0.920001789019,9539.46666667,0.913950992067,10261,2,0.913950992067,10261,0.918076535443,9769.04545455,0.913950992067,10261,2,0.913950992067,10261
119247,10196,8,1.03897652212,-4647.83333333,1.43346163845,-51689,4,1.03872717972,-4618.1,0.933148842319,7971.8,0.933683866261,7908,3,0.933148842319,7971.8,0.924231696754,9035.14285714,0.914538730534,10191,2,0.914538730534,10191,0.920554069378,9473.68888889,0.914496800758,10196,2,0.914496800758,10196,0.918626756635,9703.51515152,0.914496800758,10196,2,0.914496800758,10196
