n,K,event,old_best_r,new_best_r,best_ratio,best_margin,exact_holes,max_depth
121443,3,best_r_change,3,4,1.03886761691,-4720.2,10376,8
121446,3,best_r_change,4,3,1.03986408225,-4841.33333333,10312,8
121447,3,best_r_change,3,4,1.03767651733,-4575.7,10428,8
121451,3,best_r_change,4,3,1.03950564425,-4798,10295,8
121452,3,best_r_change,3,4,1.03895119059,-4730.7,10352,8
121453,3,best_r_change,4,3,1.03870084175,-4700.33333333,10413,8
121454,3,best_r_change,3,4,1.03939186853,-4784.3,10293,8
121458,3,best_r_change,4,3,1.03871708739,-4702.5,10446,8
121459,3,best_r_change,3,4,1.03873158844,-4704.3,10384,8
121469,3,best_r_change,4,3,1.03787111664,-4600.16666667,10495,8
121470,3,best_r_change,3,4,1.03969375154,-4821.6,10279,8
121471,3,best_r_change,4,3,1.03781972652,-4594,10498,8
121472,3,best_r_change,3,4,1.03902463119,-4740.4,10415,8
121474,3,best_r_change,4,3,1.03869003518,-4699.83333333,10393,8
121475,3,best_r_change,3,4,1.03882362626,-4716.1,10374,8
121480,3,best_r_change,4,3,1.03818735594,-4639,10453,8
121481,3,best_r_change,3,4,1.03855335402,-4683.5,10402,8
121482,3,best_r_change,4,3,1.03942285002,-4789.16666667,10396,8
121483,3,best_r_change,3,4,1.03920383922,-4762.6,10376,8
121484,3,best_r_change,4,3,1.03933028218,-4778,10338,8
121486,3,best_r_change,3,4,1.03900037864,-4738,10405,8
121496,3,best_r_change,4,3,1.03984356138,-4840.83333333,10355,8
121498,3,best_r_change,3,4,1.03894302787,-4731.5,10404,8
121505,3,best_r_change,4,3,1.03903680233,-4743.16666667,10333,8
121507,3,best_r_change,3,4,1.03975408824,-4830.4,10310,8
121511,3,best_r_change,4,3,1.03906779359,-4747.16666667,10369,8
121512,3,best_r_change,3,4,1.03907103825,-4747.6,10386,8
121513,3,best_r_change,4,3,1.0398544463,-4842.83333333,10302,8
121514,3,best_r_change,3,4,1.03963329328,-4816,10271,8
121517,3,best_r_change,4,3,1.0378808452,-4603.16666667,10507,8
121518,3,best_r_change,3,4,1.03926496486,-4771.4,10414,8
121519,3,best_r_change,4,3,1.0394163327,-4789.83333333,10341,8
121520,3,best_r_change,3,4,1.03818383805,-4640.1,10481,8
121524,3,best_r_change,4,3,1.03828050426,-4652,10460,8
121525,3,best_r_change,3,4,1.03933429336,-4780.1,10354,8
121526,3,best_r_change,4,3,1.0389463983,-4733,10397,8
121527,3,best_r_change,3,4,1.03957885902,-4809.9,10358,8
121531,3,best_r_change,4,3,1.03920398911,-4764.5,10437,8
121532,3,best_r_change,3,4,1.03909834447,-4751.7,10316,8
121538,3,best_r_change,4,3,1.03995458211,-4856,10301,8
121539,3,best_r_change,3,4,1.03916520623,-4760.1,10381,8
121541,3,best_r_change,4,3,1.03886480008,-4723.66666667,10363,8
121542,3,best_r_change,3,4,1.0389124747,-4729.5,10379,8
121554,3,best_r_change,4,3,1.0387536952,-4710.66666667,10419,8
121555,3,best_r_change,3,4,1.03905803957,-4747.7,10381,8
121558,3,best_r_change,4,3,1.03838771067,-4666.33333333,10469,8
121561,3,best_r_change,3,4,1.03912109969,-4755.6,10305,8
121564,3,best_r_change,4,3,1.03895341823,-4735.33333333,10377,8
121565,3,best_r_change,3,4,1.03897092091,-4737.5,10503,8
121567,3,best_r_change,4,3,1.03879753552,-4716.5,10424,8
121568,3,best_r_change,3,4,1.03886878126,-4725.2,10407,8
121574,3,best_r_change,4,3,1.03914625386,-4759.16666667,10447,8
121575,3,best_r_change,3,4,1.03846020975,-4675.8,10423,8
121579,3,best_r_change,4,3,1.03895683739,-4736.33333333,10349,8
121580,3,best_r_change,3,4,1.03863957888,-4697.8,10422,8
121584,3,best_r_change,4,3,1.03972013861,-4829.33333333,10313,8
121585,3,best_r_change,3,4,1.03868569314,-4703.6,10441,8
121586,3,best_r_change,4,3,1.03837612883,-4666,10407,8
121587,3,best_r_change,3,4,1.03870232837,-4705.7,10425,8
121601,3,best_r_change,4,3,1.03981052787,-4841,10273,8
121602,3,best_r_change,3,4,1.0395511587,-4809.5,10390,8
121604,3,best_r_change,4,3,1.03798943017,-4619.66666667,10526,8
121605,3,best_r_change,3,4,1.03993092389,-4855.8,10342,8
121608,3,best_r_change,4,3,1.03800873846,-4622.16666667,10519,8
121609,3,best_r_change,3,4,1.03936797441,-4787.5,10383,7
121611,3,best_r_change,4,3,1.03851899362,-4684.33333333,10422,8
121612,3,best_r_change,3,4,1.04008486005,-4874.8,10314,8
121616,3,best_r_change,4,3,1.03886138885,-4726.16666667,10434,8
121617,3,best_r_change,3,4,1.03860397806,-4694.9,10447,8
121618,3,best_r_change,4,3,1.0398077039,-4841.33333333,10303,8
121619,3,best_r_change,3,4,1.03900377408,-4743.6,10417,8
121628,3,best_r_change,4,3,1.03976332204,-4836.33333333,10336,8
121629,3,best_r_change,3,4,1.03766535941,-4581.2,10511,8
121631,3,best_r_change,4,3,1.03854828676,-4688.66666667,10423,8
121632,3,best_r_change,3,4,1.03825884636,-4653.5,10488,8
121637,3,best_r_change,4,3,1.03896155501,-4739.16666667,10443,8
121638,3,best_r_change,3,4,1.0391727914,-4764.9,10340,8
121641,3,best_r_change,4,3,1.03872734796,-4710.83333333,10408,8
121643,3,best_r_change,3,4,1.03892538001,-4735,10378,8
121644,3,best_r_change,4,3,1.03874009404,-4712.5,10514,8
121645,3,best_r_change,3,4,1.03960376505,-4817.6,10393,8
121646,3,best_r_change,4,3,1.0393546301,-4787.33333333,10330,8
121647,3,best_r_change,3,4,1.03842182709,-4673.9,10480,8
121652,3,best_r_change,4,3,1.0398732998,-4850.66666667,10335,8
121653,3,best_r_change,3,4,1.03872243183,-4710.7,10381,8
121666,3,best_r_change,4,3,1.03858788267,-4694.83333333,10439,8
121667,3,best_r_change,3,4,1.03827414171,-4656.7,10499,8
121673,3,best_r_change,4,3,1.03759119388,-4573.83333333,10484,8
121674,3,best_r_change,3,4,1.04018935845,-4890,10319,8
121688,5,best_r_change,3,2,0.934364933272,7987,10268,8
121689,5,best_r_change,2,3,0.933084611866,8142.86666667,10415,7
121698,3,best_r_change,4,3,1.03908582447,-4756.66666667,10460,8
121699,3,best_r_change,3,4,1.03913179237,-4762.3,10405,8
121717,3,best_r_change,4,3,1.03800071751,-4625.33333333,10484,8
121719,3,best_r_change,3,4,1.03957065043,-4816.5,10359,8
121739,3,best_r_change,4,3,1.03790212394,-4614.16666667,10556,8
121741,3,best_r_change,3,4,1.03946821531,-4804.9,10341,8
121745,3,best_r_change,4,3,1.03776472682,-4597.66666667,10529,8
121746,3,best_r_change,3,4,1.03969083173,-4832.2,10337,8
121754,3,best_r_change,4,3,1.03864896978,-4705.66666667,10440,8
121755,3,best_r_change,3,4,1.0396180855,-4823.7,10401,8
121763,3,best_r_change,4,3,1.03891713137,-4738.66666667,10370,8
121764,3,best_r_change,3,4,1.03888669886,-4735,10359,8
121769,3,best_r_change,4,3,1.03926286658,-4781,10438,8
121770,3,best_r_change,3,4,1.03935452082,-4792.2,10378,8
121772,3,best_r_change,4,3,1.03914693033,-4767,10358,8
121773,3,best_r_change,3,4,1.03857587478,-4697.5,10467,8
121774,3,best_r_change,4,3,1.03934337379,-4791,10443,8
121775,3,best_r_change,3,4,1.03904660234,-4754.9,10424,7
121777,3,best_r_change,4,3,1.03847606691,-4685.5,10458,8
121778,3,best_r_change,3,4,1.03895695446,-4744.1,10401,8
121791,3,best_r_change,4,3,1.03905187302,-4756.16666667,10434,8
121793,3,best_r_change,3,4,1.03953429179,-4815,10334,8
121801,3,best_r_change,4,3,1.03870794712,-4714.66666667,10487,8
121802,3,best_r_change,3,4,1.03959130392,-4822.3,10324,8
121815,3,best_r_change,4,3,1.03884715894,-4732.16666667,10396,8
121816,3,best_r_change,3,4,1.03950876732,-4812.8,10375,8
121820,3,best_r_change,4,3,1.03990176764,-4860.83333333,10343,8
121821,3,best_r_change,3,4,1.03942095369,-4802.3,10394,8
121825,3,best_r_change,4,3,1.03832820302,-4669.33333333,10511,8
121827,3,best_r_change,3,4,1.03991397638,-4862.6,10284,8
121829,3,best_r_change,4,3,1.03812447502,-4644.66666667,10446,8
121830,3,best_r_change,3,4,1.03830911926,-4667.2,10524,8
121832,3,best_r_change,4,3,1.03832600083,-4669.33333333,10469,8
121833,3,best_r_change,3,4,1.03895906692,-4746.5,10456,8
121843,3,best_r_change,4,3,1.03960698057,-4825.83333333,10370,8
121844,3,best_r_change,3,4,1.03876678376,-4723.5,10465,8
121850,3,best_r_change,4,3,1.03877581726,-4724.83333333,10394,8
121851,3,best_r_change,3,4,1.04003824343,-4878.7,10267,8
121857,3,best_r_change,4,3,1.03963388781,-4829.66666667,10376,8
121858,3,best_r_change,3,4,1.03963875987,-4830.3,10367,8
121861,3,best_r_change,4,3,1.03965583739,-4832.5,10357,8
121863,3,best_r_change,3,4,1.03887562263,-4737.5,10462,8
121866,3,best_r_change,4,3,1.03861208212,-4705.5,10460,8
121867,3,best_r_change,3,4,1.0378552028,-4613.3,10531,8
121880,3,best_r_change,4,3,1.03936932502,-4798.33333333,10426,8
121881,3,best_r_change,3,4,1.03856794742,-4700.7,10424,8
121882,3,best_r_change,4,3,1.03868769247,-4715.33333333,10448,8
121884,3,best_r_change,3,4,1.03889025631,-4740.1,10461,8
121887,3,best_r_change,4,3,1.03919340591,-4777.16666667,10357,8
121888,3,best_r_change,3,4,1.03950183775,-4814.8,10429,8
121889,3,best_r_change,4,3,1.03941427583,-4804.16666667,10343,8
121890,3,best_r_change,3,4,1.03775535319,-4602,10489,8
121893,3,best_r_change,4,3,1.03865685478,-4712,10470,8
121894,3,best_r_change,3,4,1.03964264033,-4832.2,10369,8
121900,3,best_r_change,4,3,1.03905250205,-4760.5,10487,8
121901,3,best_r_change,3,4,1.03846564015,-4689,10472,8
121904,3,best_r_change,4,3,1.03985376471,-4858.33333333,10348,8
121905,3,best_r_change,3,4,1.03938640745,-4801.4,10351,8
121911,3,best_r_change,4,3,1.03804414696,-4638,10542,8
121912,3,best_r_change,3,4,1.04093198373,-4990.1,10276,8
121919,3,best_r_change,4,3,1.03844492382,-4687.16666667,10439,8
121920,3,best_r_change,3,4,1.03907562336,-4764.1,10427,8
121923,3,best_r_change,4,3,1.03865964584,-4713.5,10464,8
121924,3,best_r_change,3,4,1.03911617073,-4769.2,10396,8
121934,3,best_r_change,4,3,1.03783330873,-4613.16666667,10542,8
121935,3,best_r_change,3,4,1.03936277525,-4799.7,10415,8
121937,3,best_r_change,4,3,1.04013001249,-4893.33333333,10312,8
121938,3,best_r_change,3,4,1.03880742673,-4732.1,10398,8
121961,3,best_r_change,4,3,1.03890724631,-4745.16666667,10403,8
121962,3,best_r_change,3,4,1.03893179843,-4748.2,10438,8
121967,3,best_r_change,4,3,1.03929614841,-4792.83333333,10364,8
121969,3,best_r_change,3,4,1.03947150505,-4814.3,10320,8
121984,3,best_r_change,4,3,1.03986315145,-4862.66666667,10353,8
121985,3,best_r_change,3,4,1.0397516088,-4849.1,10319,8
121993,3,best_r_change,4,3,1.03940116783,-4806.66666667,10399,8
121994,3,best_r_change,3,4,1.03863468695,-4713.2,10455,8
121997,3,best_r_change,4,3,1.03850094674,-4697,10430,8
121999,3,best_r_change,3,4,1.03902409036,-4760.9,10470,8
122005,3,best_r_change,4,3,1.0384601724,-4692.33333333,10476,8
122006,3,best_r_change,3,4,1.03905627592,-4765.1,10469,8
122017,3,best_r_change,4,3,1.03976495079,-4852,10374,8
122018,3,best_r_change,3,4,1.03927781147,-4792.6,10395,7
122020,3,best_r_change,4,3,1.03928727531,-4793.83333333,10364,8
122021,3,best_r_change,3,4,1.03995295892,-4875.1,10295,8
122029,3,best_r_change,4,3,1.03934583856,-4801.33333333,10381,8
122030,3,best_r_change,3,4,1.03973531099,-4848.9,10317,8
122042,3,best_r_change,4,3,1.0382641495,-4669.83333333,10434,9
122043,3,best_r_change,3,4,1.03890186246,-4747.7,10540,8
122052,3,best_r_change,4,3,1.04001709654,-4884.16666667,10339,8
122053,3,best_r_change,3,4,1.03898306473,-4758,10466,8
122060,3,best_r_change,4,3,1.03986290895,-4865.66666667,10378,8
122061,3,best_r_change,3,4,1.03944093527,-4814.2,10401,8
122062,3,best_r_change,4,3,1.03853233056,-4703.33333333,10506,8
122064,3,best_r_change,3,4,1.03899429807,-4759.8,10381,8
122072,3,best_r_change,4,3,1.03982622278,-4861.66666667,10359,8
122073,3,best_r_change,3,4,1.03891687761,-4750.7,10471,8
122074,3,best_r_change,4,3,1.03800154005,-4639,10498,8
122075,3,best_r_change,3,4,1.03829531026,-4674.9,10563,8
122084,3,best_r_change,4,3,1.03836702598,-4684,10486,8
122085,3,best_r_change,3,4,1.04021460458,-4909.6,10336,8
122088,3,best_r_change,4,3,1.0384176441,-4690.33333333,10528,8
122090,3,best_r_change,3,4,1.03951101646,-4823.9,10460,8
122098,3,best_r_change,4,3,1.03938502951,-4808.83333333,10440,8
122099,3,best_r_change,3,4,1.04002571684,-4887.1,10271,8
122112,3,best_r_change,4,3,1.03911436495,-4776.33333333,10455,8
122113,3,best_r_change,3,4,1.03802134089,-4642.9,10528,8
122128,3,best_r_change,4,3,1.0379874667,-4639.33333333,10580,8
122129,3,best_r_change,3,4,1.03850764356,-4702.9,10506,8
122132,3,best_r_change,4,3,1.03872585945,-4729.66666667,10514,8
122133,3,best_r_change,3,4,1.03870698337,-4727.4,10468,8
122146,3,best_r_change,4,3,1.03906800059,-4772,10405,8
122147,3,best_r_change,3,4,1.03900791669,-4764.7,10463,8
122150,3,best_r_change,4,3,1.03900941465,-4765,10484,8
122151,3,best_r_change,3,4,1.03972705913,-4852.7,10393,8
122156,3,best_r_change,4,3,1.03892700045,-4755.16666667,10483,8
122157,3,best_r_change,3,4,1.039012091,-4765.6,10427,8
122168,3,best_r_change,4,3,1.039138727,-4781.5,10428,8
122169,3,best_r_change,3,4,1.03928574352,-4799.5,10357,8
122177,3,best_r_change,4,3,1.03944413979,-4819.16666667,10444,8
122178,3,best_r_change,3,4,1.03951938974,-4828.4,10389,8
122180,3,best_r_change,4,3,1.03810361761,-4655.5,10425,8
122181,3,best_r_change,3,4,1.03881945638,-4743,10427,8
122201,3,best_r_change,4,3,1.03781338396,-4620.83333333,10571,8
122202,3,best_r_change,3,4,1.03957054713,-4835.6,10400,8
122211,3,best_r_change,4,3,1.03904176656,-4771.33333333,10458,8
122212,3,best_r_change,3,4,1.04027509574,-4922.1,10298,8
122220,3,best_r_change,4,3,1.03866252114,-4725.33333333,10481,8
122221,3,best_r_change,3,4,1.03904893594,-4772.6,10503,8
122225,3,best_r_change,4,3,1.0394163769,-4817.66666667,10369,8
122226,3,best_r_change,3,4,1.03919542487,-4790.7,10483,8
122234,3,best_r_change,4,3,1.03912032113,-4781.83333333,10499,8
122235,3,best_r_change,3,4,1.03864196016,-4723.4,10401,8
122256,3,best_r_change,4,3,1.03866204249,-4726.66666667,10481,8
122257,3,best_r_change,3,4,1.03934416843,-4810.1,10389,8
122267,3,best_r_change,4,3,1.03813375645,-4662.5,10465,8
122268,3,best_r_change,3,4,1.03954918703,-4835.6,10423,8
122286,3,best_r_change,4,3,1.03831182637,-4685,10507,8
122287,3,best_r_change,3,4,1.03910718228,-4782.3,10420,8
122307,3,best_r_change,4,3,1.03935724584,-4813.66666667,10457,8
122309,3,best_r_change,3,4,1.03906826153,-4778.4,10396,8
122315,3,best_r_change,4,3,1.03941462617,-4821,10383,8
122316,3,best_r_change,3,4,1.03818715458,-4670.9,10494,8
122320,3,best_r_change,4,3,1.03899062568,-4769.33333333,10512,8
122321,3,best_r_change,3,4,1.03899902715,-4770.4,10500,8
122336,3,best_r_change,4,3,1.03924028904,-4800.5,10400,8
122337,3,best_r_change,3,4,1.03807515306,-4658,10543,8
122346,3,best_r_change,4,3,1.03842381443,-4701,10555,8
122347,3,best_r_change,3,4,1.03919916304,-4795.9,10499,8
122348,3,best_r_change,4,3,1.0384776757,-4707.66666667,10532,8
122349,3,best_r_change,3,4,1.03934727705,-4814.1,10421,8
122366,3,best_r_change,4,3,1.03921296221,-4798.33333333,10494,7
122367,3,best_r_change,3,4,1.03892961338,-4763.7,10494,8
122379,3,best_r_change,4,3,1.03993196,-4886.83333333,10377,8
122380,3,best_r_change,3,4,1.03843520183,-4703.7,10515,8
122411,3,best_r_change,4,3,1.03911277037,-4787.83333333,10377,8
122412,3,best_r_change,3,4,1.03817926347,-4673.6,10487,8
122429,3,best_r_change,4,3,1.03823304391,-4680.83333333,10582,8
122430,3,best_r_change,3,4,1.04042309891,-4949,10327,8
122438,3,best_r_change,4,3,1.03939681036,-4823.66666667,10464,8
122439,3,best_r_change,3,4,1.03855470888,-4720.6,10530,8
122444,3,best_r_change,4,3,1.03983589777,-4877.66666667,10479,7
122445,3,best_r_change,3,4,1.03869819102,-4738.4,10503,8
122447,3,best_r_change,4,3,1.03880318287,-4751.33333333,10476,8
122448,3,best_r_change,3,4,1.03856494185,-4722.2,10490,8
122456,3,best_r_change,4,3,1.03797690599,-4650.5,10578,8
122457,3,best_r_change,3,4,1.03927501082,-4809.5,10471,8
122467,3,best_r_change,4,3,1.0391044118,-4789,10472,8
122468,3,best_r_change,3,4,1.03983244603,-4878.2,10395,8
122474,3,best_r_change,4,3,1.03959343752,-4849.16666667,10376,8
122475,3,best_r_change,3,4,1.03895733823,-4771.3,10457,8
122487,3,best_r_change,4,3,1.03952936502,-4841.83333333,10480,8
122488,3,best_r_change,3,4,1.04035089152,-4942.5,10325,8
122501,3,best_r_change,4,3,1.03906498722,-4785.5,10473,8
122502,3,best_r_change,3,4,1.03832753751,-4695.2,10570,8
122503,3,best_r_change,4,3,1.03933509111,-4818.66666667,10471,8
122505,3,best_r_change,3,4,1.03930125301,-4814.6,10407,8
122507,3,best_r_change,4,3,1.03846718963,-4712.5,10460,8
122508,3,best_r_change,3,4,1.03933620662,-4819,10435,8
122517,3,best_r_change,4,3,1.0389551382,-4772.66666667,10489,8
122518,3,best_r_change,3,4,1.03874124618,-4746.5,10483,8
122528,3,best_r_change,4,3,1.03824431967,-4686,10521,8
122529,3,best_r_change,3,4,1.03796733834,-4652.1,10609,8
122542,3,best_r_change,4,3,1.04017262109,-4922.83333333,10318,8
122543,3,best_r_change,3,4,1.03827799221,-4690.7,10599,8
122547,3,best_r_change,4,3,1.03848727427,-4716.5,10497,8
122548,3,best_r_change,3,4,1.03905571694,-4786.2,10443,8
122555,3,best_r_change,4,3,1.03881250595,-4756.66666667,10502,8
122556,3,best_r_change,3,4,1.03850158295,-4718.6,10485,8
122576,3,best_r_change,4,3,1.03894862507,-4774.16666667,10471,8
122577,3,best_r_change,3,4,1.03916966478,-4801.3,10471,8
122581,3,best_r_change,4,3,1.03971523591,-4868.33333333,10350,8
122582,3,best_r_change,3,4,1.03949519505,-4841.4,10403,8
122585,3,best_r_change,4,3,1.03862354013,-4734.66666667,10532,8
122586,3,best_r_change,3,4,1.03940906792,-4831,10464,8
122602,3,best_r_change,4,3,1.03861546576,-4734.33333333,10548,8
122603,3,best_r_change,3,4,1.03926820714,-4814.4,10444,8
122604,3,best_r_change,4,3,1.03995247572,-4898.33333333,10417,8
122605,3,best_r_change,3,4,1.03894131561,-4774.4,10497,8
122620,3,best_r_change,4,3,1.03802941336,-4663.16666667,10556,8
122621,3,best_r_change,3,4,1.03910830934,-4795.5,10459,8
122624,3,best_r_change,4,3,1.03816816719,-4680.33333333,10528,8
122625,3,best_r_change,3,4,1.03960122324,-4856.1,10413,8
122629,3,best_r_change,4,3,1.03884616744,-4763.66666667,10552,8
122630,3,best_r_change,3,4,1.03955475822,-4850.6,10442,8
122645,3,best_r_change,4,3,1.03887643198,-4768,10553,8
122646,3,best_r_change,3,4,1.03980154265,-4881.5,10393,8
122660,3,best_r_change,4,3,1.03833088755,-4701.66666667,10518,8
122661,3,best_r_change,3,4,1.03973390075,-4873.8,10437,8
122686,3,best_r_change,4,3,1.03832955675,-4702.5,10569,8
122687,3,best_r_change,3,4,1.03994881283,-4901.2,10392,8
122692,3,best_r_change,4,3,1.0398803508,-4893,10443,8
122693,3,best_r_change,3,4,1.03963469799,-4862.9,10463,8
122694,3,best_r_change,4,3,1.03896821904,-4781.16666667,10510,8
122695,3,best_r_change,3,4,1.03879375688,-4759.8,10502,8
122702,3,best_r_change,4,3,1.03928080499,-4819.83333333,10466,8
122703,3,best_r_change,3,4,1.04000065198,-4908.2,10407,8
122709,3,best_r_change,4,3,1.03936956539,-4831,10480,8
122710,3,best_r_change,3,4,1.03894140657,-4778.5,10469,8
122714,3,best_r_change,4,3,1.03981208338,-4885.5,10400,8
122715,3,best_r_change,3,4,1.038876258,-4770.7,10534,8
122733,3,best_r_change,4,3,1.03918261592,-4809,10537,8
122734,3,best_r_change,3,4,1.03947072531,-4844.4,10473,8
122758,3,best_r_change,4,3,1.03916513248,-4807.83333333,10503,8
122760,3,best_r_change,3,4,1.03884490062,-4768.6,10544,8
122812,3,best_r_change,4,3,1.0403611482,-4956.83333333,10380,8
122813,3,best_r_change,3,4,1.037610025,-4619,10672,8
122820,3,best_r_change,4,3,1.03948596863,-4849.66666667,10471,8
122821,3,best_r_change,3,4,1.03938902956,-4837.8,10428,8
122829,3,best_r_change,4,3,1.03794435082,-4660.66666667,10588,8
122830,3,best_r_change,3,4,1.03967678906,-4873.5,10426,8
122851,3,best_r_change,4,3,1.03808000478,-4678.16666667,10643,8
122852,3,best_r_change,3,4,1.03862940774,-4745.7,10453,7
122863,3,best_r_change,4,3,1.03941381864,-4842.5,10508,8
122864,3,best_r_change,3,4,1.03793299909,-4660.6,10536,8
122868,3,best_r_change,4,3,1.03874483185,-4760.5,10569,8
122869,3,best_r_change,3,4,1.04090535448,-5026,10261,8
122876,3,best_r_change,4,3,1.03974467485,-4883.66666667,10477,8
122877,3,best_r_change,3,4,1.03799734694,-4669,10599,8
122891,3,best_r_change,4,3,1.03896542464,-4788.5,10499,8
122892,3,best_r_change,3,4,1.03887071575,-4776.9,10507,8
122903,3,best_r_change,4,3,1.03827679823,-4704.33333333,10570,8
122904,3,best_r_change,3,4,1.03955282171,-4861.2,10496,8
